Base Word;Translate (uzbek);Guideword;Level;Part of Speech;Topic;Details;
peace;;NO VIOLENCE;B2;noun;;Details;
pottery;;OBJECTS;B2;noun;;Details;
power;;CONTROL;B2;noun;;Details;
privacy;;;B2;noun;;Details;
proof;;;B2;noun;;Details;
psychology;;;B2;noun;;Details;
quiet;;;B2;noun;;Details;
reason;;RIGHT;B2;noun;;Details;
safety;;BEING SAFE;B2;noun;;Details;
sight;;AREA SEEN;B2;noun;;Details;
space;;AREA AROUND;B2;noun;;Details;
speed;;MOVEMENT;B2;noun;;Details;
storage;;;B2;noun;;Details;
thought;;THINKING;B2;noun;;Details;
today;;PRESENT TIME;B2;noun;;Details;
trouble;;EXTRA WORK;B2;noun;;Details;
truth;;BEING TRUE;B2;noun;;Details;
waste;;UNWANTED MATTER;B2;noun;;Details;
wheat;;;B2;noun;;Details;
origin;;CAUSE;B2;noun;;Details;
prejudice;;;B2;noun;;Details;
procedure;;;B2;noun;;Details;
prospect;;POSSIBILITY;B2;noun;;Details;
rehearsal;;;B2;noun;;Details;
rope;;FOR TYING;B2;noun;;Details;
scandal;;;B2;noun;;Details;
silence;;PERIOD OF TIME;B2;noun;;Details;
standard;;QUALITY;B2;noun;;Details;
substance;;MATERIAL;B2;noun;;Details;
trace;;;B2;noun;;Details;
tragedy;;;B2;noun;;Details;
outskirts;;;B2;noun;;Details;
remains;;;B2;noun;;Details;
statistics;;;B2;noun;;Details;
surroundings;;;B2;noun;;Details;
telecommunications;;;B2;noun;;Details;
the second person;;;B2;noun;;Details;
the third person;;;B2;noun;;Details;
view;;ABILITY TO SEE;B2;noun;;Details;
occur;;;B2;verb;;Details;
pray;;HOPE;B2;verb;;Details;
progress;;IMPROVE;B2;verb;;Details;
qualify;;SPORT;B2;verb;;Details;
recover;;SITUATION;B2;verb;;Details;
remain;;CONTINUE TO EXIST;B2;verb;;Details;
return;;HAPPEN AGAIN;B2;verb;;Details;
shake;;FEAR;B2;verb;;Details;
sink;;FALL;B2;verb;;Details;
sit;;TEST/EXAM;B2;verb;;Details;
sneeze;;;B2;verb;;Details;
sob;;;B2;verb;;Details;
speak;;IN PUBLIC;B2;verb;;Details;
think;;CONSIDER PEOPLE;B2;verb;;Details;
train;;LEARN;B2;verb;;Details;
tremble;;;B2;verb;;Details;
vanish;;;B2;verb;;Details;
vary;;BE DIFFERENT;B2;verb;;Details;
overlook;;SEE FROM ABOVE;B2;verb;;Details;
peel;;FOOD;B2;verb;;Details;
photograph;;;B2;verb;;Details;
pollute;;;B2;verb;;Details;
produce;;CAUSE;B2;verb;;Details;
prove;;RESULT;B2;verb;;Details;
put;;CAUSE;B2;verb;;Details;
raise;;MONEY;B2;verb;;Details;
renew;;;B2;verb;;Details;
revise;;CHANGE;B2;verb;;Details;
sack;;;B2;verb;;Details;
search;;POLICE;B2;verb;;Details;
see;;INFORMATION;B2;verb;;Details;
stab;;;B2;verb;;Details;
stamp;;MARK;B2;verb;;Details;
submit;;GIVE;B2;verb;;Details;
suggest;;SEEM TRUE;B2;verb;;Details;
suit;;BE RIGHT;B2;verb;;Details;
suspend;;NOT ALLOW;B2;verb;;Details;
underestimate;;NOT KNOW SIZE;B2;verb;;Details;
upset;;;B2;verb;;Details;
value;;IMPORTANCE;B2;verb;;Details;
wear;;HAIR;B2;verb;;Details;
weigh;;CONSIDER CAREFULLY;B2;verb;;Details;
nod;;;B2;verb;;Details;
overtake;;VEHICLE;B2;verb;;Details;
recall;;;B2;verb;;Details;
resign;;LEAVE JOB;B2;verb;;Details;
reverse;;DRIVE BACKWARDS;B2;verb;;Details;
sell;;A LOT;B2;verb;;Details;
shrink;;;B2;verb;;Details;
start;;BUSINESS;B2;verb;;Details;
steer;;CONTROL DIRECTION;B2;verb;;Details;
survive;;;B2;verb;;Details;
swallow;;EAT;B2;verb;;Details;
refugee;;;B2;noun;;Details;
weapon;;;B2;noun;;Details;
suicide;;;B2;noun;;Details;
theft;;;B2;noun;;Details;
starving;;HUNGRY;B2;adjective;food and drink;Details;
thus;;;B2;adverb;communication;Details;
posh;;EXPENSIVE;B2;adjective;;Details;
unacceptable;;;B2;adjective;describing things;Details;
unreasonable;;;B2;adjective;people: personality;Details;
unreliable;;;B2;adjective;people: personality;Details;
unavailable;;IMPOSSIBLE TO GET;B2;adjective;shopping;Details;
undressed;;;B2;adjective;clothes;Details;
unlimited;;;B2;adjective;describing things;Details;
unhelpful;;NO HELP;B2;adjective;people: personality;Details;
unrealistic;;;B2;adjective;people: personality;Details;
undoubtedly;;;B2;adverb;communication;Details;
unexpectedly;;;B2;adverb;people: personality;Details;
unconscious;;AS THOUGH SLEEPING;B2;adjective;body and health;Details;
unfit;;NOT GOOD ENOUGH;B2;adjective;describing things;Details;
unsatisfactory;;;B2;adjective;describing things;Details;
unaware;;;B2;adjective;people: personality;Details;
uncertain;;NOT SURE;B2;adjective;people: personality;Details;
uneasy;;;B2;adjective;people: personality;Details;
unfortunate;;UNLUCKY;B2;adjective;people: personality;Details;
unpopular;;;B2;adjective;people: personality;Details;
unsure;;NOT CERTAIN;B2;adjective;people: personality;Details;
remarkable;;;B2;adjective;describing things;Details;
reasonable;;FAIR;B2;adjective;people: personality;Details;
respectable;;GOOD BEHAVIOUR;B2;adjective;people: personality;Details;
orchestral;;;B2;adjective;arts and media;Details;
physical;;BODY;B2;adjective;body and health;Details;
psychological;;;B2;adjective;body and health;Details;
oral;;;B2;adjective;communication;Details;
substantial;;;B2;adjective;describing things;Details;
trivial;;;B2;adjective;describing things;Details;
residential;;WHERE PEOPLE LIVE;B2;adjective;homes and buildings;Details;
regional;;;B2;adjective;natural world;Details;
tropical;;;B2;adjective;natural world;Details;
racial;;;B2;adjective;people: appearance;Details;
spiritual;;;B2;adjective;people: personality;Details;
technical;;PRACTICAL SKILL;B2;adjective;people: personality;Details;
official;;APPROVED;B2;adjective;politics;Details;
presidential;;;B2;adjective;politics;Details;
technological;;;B2;adjective;technology;Details;
virtual;;USING COMPUTER;B2;adjective;technology;Details;
redundant;;JOB;B2;adjective;work;Details;
so-called;;NOT AS NAMED;B2;adjective;communication;Details;
twisted;;BENT;B2;adjective;describing things;Details;
well-balanced;;FOOD;B2;adjective;food and drink;Details;
organized;;GOOD AT PLANNING;B2;adjective;people: personality;Details;
petrified;;;B2;adjective;people: personality;Details;
puzzled;;;B2;adjective;people: personality;Details;
qualified;;HAVING SKILLS;B2;adjective;people: personality;Details;
relieved;;;B2;adjective;people: personality;Details;
respected;;;B2;adjective;people: personality;Details;
sophisticated;;WITH EXPERIENCE;B2;adjective;people: personality;Details;
thrilled;;;B2;adjective;people: personality;Details;
related;;FAMILY;B2;adjective;relationships;Details;
united;;JOINED;B2;adjective;relationships;Details;
scheduled;;FLIGHT;B2;adjective;travel;Details;
retired;;;B2;adjective;work;Details;
painful;;EMOTIONAL;B2;adjective;people: personality;Details;
peaceful;;NO VIOLENCE;B2;adjective;people: personality;Details;
skilful;;GOOD AT;B2;adjective;people: personality;Details;
thoughtful;;KIND;B2;adjective;people: personality;Details;
responsible;;GOOD JUDGMENT;B2;adjective;people: personality;Details;
toxic;;;B2;adjective;body and health;Details;
organic;;;B2;adjective;natural world;Details;
optimistic;;;B2;adjective;people: personality;Details;
pessimistic;;;B2;adjective;people: personality;Details;
realistic;;ACCEPTING SITUATION;B2;adjective;people: personality;Details;
sympathetic;;PROBLEMS;B2;adjective;people: personality;Details;
tragic;;;B2;adjective;people: personality;Details;
setting;;BOOK/FILM, ETC.;B2;noun;arts and media;Details;
outstanding;;;B2;adjective;describing things;Details;
stunning;;;B2;adjective;describing things;Details;
thrilling;;;B2;adjective;describing things;Details;
winding;;;B2;adjective;describing things;Details;
terrifying;;;B2;adjective;people: personality;Details;
worrying;;;B2;adjective;people: personality;Details;
opportunity;;CHANCE OF JOB;B2;noun;work;Details;
negative;;NO;B2;adjective;communication;Details;
offensive;;;B2;adjective;people: personality;Details;
sensitive;;UPSET;B2;adjective;people: personality;Details;
physically;;;B2;adverb;body and health;Details;
psychologically;;;B2;adverb;body and health;Details;
perfectly;;EMPHASIS;B2;adverb;communication;Details;
personally;;NOT SOMEONE ELSE;B2;adverb;communication;Details;
possibly;;EMPHASIS;B2;adverb;communication;Details;
precisely;;FOR EMPHASIS;B2;adverb;communication;Details;
secondly;;;B2;adverb;communication;Details;
seriously;;NOT JOKING;B2;adverb;communication;Details;
simply;;EMPHASIS;B2;adverb;communication;Details;
slightly;;;B2;adverb;communication;Details;
strongly;;;B2;adverb;communication;Details;
surely;;LIKELY;B2;adverb;communication;Details;
tremendously;;;B2;adverb;communication;Details;
virtually;;ALMOST;B2;adverb;communication;Details;
negatively;;;B2;adverb;describing things;Details;
nicely;;WELL;B2;adverb;describing things;Details;
roughly;;NOT EXACTLY;B2;adverb;describing things;Details;
scientifically;;;B2;adverb;education;Details;
nervously;;;B2;adverb;people: personality;Details;
passionately;;;B2;adverb;people: personality;Details;
patiently;;;B2;adverb;people: personality;Details;
peacefully;;;B2;adverb;people: personality;Details;
positively;;;B2;adverb;people: personality;Details;
proudly;;;B2;adverb;people: personality;Details;
readily;;WILLINGLY;B2;adverb;people: personality;Details;
reasonably;;GOOD JUDGMENT;B2;adverb;people: personality;Details;
sadly;;NOT HAPPY;B2;adverb;people: personality;Details;
violently;;;B2;adverb;people: personality;Details;
warmly;;FRIENDLY;B2;adverb;people: personality;Details;
willingly;;;B2;adverb;people: personality;Details;
suspicious;;SEEMING WRONG;B2;adjective;crime;Details;
precious;;VALUABLE;B2;adjective;money;Details;
outrageous;;;B2;adjective;people: personality;Details;
sexy;;;B2;adjective;describing things;Details;
salty;;;B2;adjective;food and drink;Details;
wealthy;;;B2;adjective;money;Details;
stormy;;WEATHER;B2;adjective;natural world;Details;
risky;;;B2;adjective;people: personality;Details;
rusty;;SKILL;B2;adjective;people: personality;Details;
non-smoking;;;B2;adjective;body and health;Details;
poisonous;;SUBSTANCE;B2;adjective;body and health;Details;
swollen;;;B2;adjective;body and health;Details;
recovery;;;B2;noun;body and health;Details;
pure;;EMPHASIS;B2;adjective;communication;Details;
short;;NAME;B2;adjective;communication;Details;
slight;;;B2;adjective;communication;Details;
straight;;HONEST;B2;adjective;communication;Details;
total;;VERY GREAT;B2;adjective;communication;Details;
nevertheless;;;B2;adverb;communication;Details;
overall;;;B2;adverb;communication;Details;
rather;;MORE EXACTLY;B2;adverb;communication;Details;
well;;EMPHASIS;B2;adverb;communication;Details;
nonsense;;SILLY;B2;noun;communication;Details;
strict;;RULE;B2;adjective;crime;Details;
outer;;;B2;adjective;describing things;Details;
outside;;NOT IN BUILDING;B2;adjective;describing things;Details;
oval;;;B2;adjective;describing things;Details;
poor;;BAD;B2;adjective;describing things;Details;
precise;;EXACT;B2;adjective;describing things;Details;
rectangular;;;B2;adjective;describing things;Details;
satisfactory;;;B2;adjective;describing things;Details;
severe;;BAD;B2;adjective;describing things;Details;
shallow;;NOT DEEP;B2;adjective;describing things;Details;
single;;ONE;B2;adjective;describing things;Details;
solid;;HARD;B2;adjective;describing things;Details;
stiff;;HARD;B2;adjective;describing things;Details;
strong;;GOOD QUALITY;B2;adjective;describing things;Details;
sufficient;;;B2;adjective;describing things;Details;
superb;;;B2;adjective;describing things;Details;
thick;;SMOKE, ETC.;B2;adjective;describing things;Details;
tight;;FIRM;B2;adjective;describing things;Details;
transparent;;;B2;adjective;describing things;Details;
tremendous;;GOOD;B2;adjective;describing things;Details;
upright;;;B2;adjective;describing things;Details;
vast;;;B2;adjective;describing things;Details;
vivid;;COLOURS;B2;adjective;describing things;Details;
that;;;B2;adverb;describing things;Details;
together;;CONNECTED;B2;adverb;describing things;Details;
underneath;;;B2;adverb;describing things;Details;
upside down;;;B2;adverb;describing things;Details;
off;;FOOD;B2;adjective;food and drink;Details;
rich;;FOOD;B2;adjective;food and drink;Details;
rotten;;;B2;adjective;food and drink;Details;
tough;;FOOD;B2;adjective;food and drink;Details;
weak;;TASTE;B2;adjective;food and drink;Details;
thirst;;WANTING DRINK;B2;noun;food and drink;Details;
rough;;SEA/WEATHER;B2;adjective;natural world;Details;
rural;;;B2;adjective;natural world;Details;
solar;;;B2;adjective;natural world;Details;
underground;;;B2;adjective;natural world;Details;
wild;;LAND;B2;adjective;natural world;Details;
worldwide;;;B2;adjective;natural world;Details;
try;;;B2;noun;people: actions;Details;
shower;;WASH;B2;verb;people: actions;Details;
well-built;;;B2;adjective;people: appearance;Details;
passionate;;;B2;adjective;people: personality;Details;
passive;;NO ACTION;B2;adjective;people: personality;Details;
positive;;GOOD;B2;adjective;people: personality;Details;
secure;;CONFIDENT;B2;adjective;people: personality;Details;
self-confident;;;B2;adjective;people: personality;Details;
sharp;;MIND;B2;adjective;people: personality;Details;
sorry;;SAYING NO;B2;adjective;people: personality;Details;
stubborn;;;B2;adjective;people: personality;Details;
tense;;NERVOUS;B2;adjective;people: personality;Details;
wise;;;B2;adjective;people: personality;Details;
witty;;;B2;adjective;people: personality;Details;
nuisance;;;B2;noun;people: personality;Details;
relief;;GOOD FEELING;B2;noun;people: personality;Details;
temper;;ANGER;B2;noun;people: personality;Details;
terror;;;B2;noun;people: personality;Details;
revolutionary;;POLITICS;B2;adjective;politics;Details;
parliament;;;B2;noun;politics;Details;
presidency;;;B2;noun;politics;Details;
tribe;;;B2;noun;relationships;Details;
semi-final;;;B2;noun;shopping;Details;
senior;;MORE IMPORTANT;B2;adjective;work;Details;
silent;;NO SPEAKING;B2;adjective;work;Details;
vacant;;JOB;B2;adjective;work;Details;
profession;;PEOPLE;B2;noun;work;Details;
shift;;WORK;B2;noun;work;Details;
violent;;ACTION;B2;adjective;people: personality;Details;
unbearable;;;B2;adjective;;Details;
unbelievable;;UNLIKELY;B2;adjective;;Details;
unfashionable;;;B2;adjective;;Details;
unpredictable;;;B2;adjective;;Details;
unsuitable;;;B2;adjective;;Details;
unchanged;;;B2;adjective;;Details;
unsuccessful;;;B2;adjective;;Details;
unattractive;;NOT BEAUTIFUL;B2;adjective;;Details;
unfairly;;;B2;adverb;;Details;
unclear;;DIFFICULT TO UNDERSTAND;B2;adjective;;Details;
unfair;;NOT TRUE;B2;adjective;;Details;
unfamiliar;;NOT KNOWN;B2;adjective;;Details;
unnatural;;;B2;adjective;;Details;
unwilling;;;B2;adjective;;Details;
predictable;;;B2;adjective;;Details;
preferable;;;B2;adjective;;Details;
probable;;;B2;adjective;;Details;
profitable;;MONEY;B2;adjective;;Details;
understandable;;;B2;adjective;;Details;
valuable;;INFORMATION;B2;adjective;;Details;
optional;;;B2;adjective;;Details;
partial;;;B2;adjective;;Details;
practical;;REAL;B2;adjective;;Details;
seasonal;;;B2;adjective;;Details;
social;;SOCIETY;B2;adjective;;Details;
supernatural;;;B2;adjective;;Details;
universal;;;B2;adjective;;Details;
visual;;;B2;adjective;;Details;
prepared;;MADE EARLIER;B2;adjective;;Details;
relaxed;;SITUATION;B2;adjective;;Details;
skilled;;;B2;adjective;;Details;
soaked;;;B2;adjective;;Details;
varied;;;B2;adjective;;Details;
well-organized;;;B2;adjective;;Details;
powerful;;EFFECT;B2;adjective;;Details;
successful;;WORK;B2;adjective;;Details;
visible;;CAN BE SEEN;B2;adjective;;Details;
specific;;PARTICULAR THING;B2;adjective;;Details;
neighbouring;;;B2;adjective;;Details;
remaining;;;B2;adjective;;Details;
soaking;;;B2;adjective;;Details;
sparkling;;SHINING;B2;adjective;;Details;
striking;;;B2;adjective;;Details;
surrounding;;;B2;adjective;;Details;
opening;;CEREMONY;B2;noun;;Details;
population;;PEOPLE;B2;noun;;Details;
possession;;;B2;noun;;Details;
productive;;USEFUL;B2;adjective;;Details;
progressive;;MODERN;B2;adjective;;Details;
protective;;GIVING PROTECTION;B2;adjective;;Details;
transitive;;;B2;adjective;;Details;
priceless;;VALUABLE;B2;adjective;;Details;
newly;;;B2;adverb;;Details;
normally;;ORDINARY;B2;adverb;;Details;
occasionally;;;B2;adverb;;Details;
originally;;;B2;adverb;;Details;
permanently;;;B2;adverb;;Details;
potentially;;;B2;adverb;;Details;
powerfully;;;B2;adverb;;Details;
practically;;;B2;adverb;;Details;
preferably;;;B2;adverb;;Details;
presumably;;;B2;adverb;;Details;
primarily;;;B2;adverb;;Details;
privately;;;B2;adverb;;Details;
promptly;;;B2;adverb;;Details;
rapidly;;;B2;adverb;;Details;
rightly;;;B2;adverb;;Details;
separately;;;B2;adverb;;Details;
severely;;;B2;adverb;;Details;
sharply;;;B2;adverb;;Details;
shortly;;SOON;B2;adverb;;Details;
significantly;;;B2;adverb;;Details;
silently;;;B2;adverb;;Details;
simultaneously;;;B2;adverb;;Details;
smoothly;;WITHOUT PROBLEMS;B2;adverb;;Details;
steadily;;;B2;adverb;;Details;
strangely;;;B2;adverb;;Details;
strictly;;EXACTLY;B2;adverb;;Details;
successfully;;;B2;adverb;;Details;
suitably;;;B2;adverb;;Details;
suspiciously;;;B2;adverb;;Details;
temporarily;;;B2;adverb;;Details;
terribly;;VERY BADLY;B2;adverb;;Details;
thoroughly;;VERY MUCH;B2;adverb;;Details;
tightly;;;B2;adverb;;Details;
traditionally;;;B2;adverb;;Details;
truly;;VERY;B2;adverb;;Details;
typically;;EXPECTED CHARACTERISTICS;B2;adverb;;Details;
vividly;;;B2;adverb;;Details;
widely;;INCLUDING A LOT;B2;adverb;;Details;
wildly;;WITHOUT CONTROL;B2;adverb;;Details;
wrongly;;INCORRECTLY;B2;adverb;;Details;
religious;;OF RELIGION;B2;adjective;;Details;
ridiculous;;;B2;adjective;;Details;
serious;;NEEDING ATTENTION;B2;adjective;;Details;
tricky;;;B2;adjective;;Details;
sexual;;SEX;B2;adjective;;Details;
nuclear;;POWER;B2;adjective;;Details;
odd;;STRANGE;B2;adjective;;Details;
opposite;;DIFFERENT;B2;adjective;;Details;
overseas;;;B2;adjective;;Details;
overweight;;;B2;adjective;;Details;
packed;;;B2;adjective;;Details;
pale;;FACE;B2;adjective;;Details;
particular;;SPECIAL;B2;adjective;;Details;
peculiar;;STRANGE;B2;adjective;;Details;
picturesque;;;B2;adjective;;Details;
popular;;GENERAL;B2;adjective;;Details;
primary;;;B2;adjective;;Details;
private;;NOT OFFICIAL;B2;adjective;;Details;
prompt;;;B2;adjective;;Details;
proposed;;;B2;adjective;;Details;
public;;PEOPLE;B2;adjective;;Details;
rapid;;;B2;adjective;;Details;
raw;;NATURAL;B2;adjective;;Details;
real;;IMPORTANT;B2;adjective;;Details;
rear;;;B2;adjective;;Details;
regular;;SAME TIME/SPACE;B2;adjective;;Details;
relevant;;;B2;adjective;;Details;
remote;;FAR AWAY;B2;adjective;;Details;
ripe;;FRUIT, ETC.;B2;adjective;;Details;
royal;;;B2;adjective;;Details;
rude;;WORDS/JOKES;B2;adjective;;Details;
short-term;;;B2;adjective;;Details;
significant;;;B2;adjective;;Details;
simple;;IMPORTANT;B2;adjective;;Details;
slow;;NOT EXCITING;B2;adjective;;Details;
steady;;GRADUAL;B2;adjective;;Details;
still;;NOT MOVING;B2;adjective;;Details;
straightforward;;;B2;adjective;;Details;
stuck;;NOT MOVE;B2;adjective;;Details;
sudden;;;B2;adjective;;Details;
thorough;;;B2;adjective;;Details;
ultimate;;MOST;B2;adjective;;Details;
underwater;;;B2;adjective;;Details;
unique;;DIFFERENT;B2;adjective;;Details;
urban;;;B2;adjective;;Details;
valid;;GOOD REASON;B2;adjective;;Details;
vital;;;B2;adjective;;Details;
waterproof;;;B2;adjective;;Details;
weird;;;B2;adjective;;Details;
well-paid;;;B2;adjective;;Details;
worthwhile;;;B2;adjective;;Details;
wrong;;NOT MORAL;B2;adjective;;Details;
neither;;;B2;adverb;;Details;
never;;NOT;B2;adverb;;Details;
nor;;;B2;adverb;;Details;
often;;NORMAL/TRUE;B2;adverb;;Details;
on;;HAPPENING;B2;adverb;;Details;
otherwise;;NOT INCLUDING;B2;adverb;;Details;
out;;LIGHT/FIRE;B2;adverb;;Details;
over;;DIFFERENT SURFACE;B2;adverb;;Details;
second;;IN LIST;B2;adverb;;Details;
seldom;;;B2;adverb;;Details;
since;;;B2;adverb;;Details;
somehow;;REASON NOT CLEAR;B2;adverb;;Details;
then;;IN ADDITION;B2;adverb;;Details;
there;;POINT;B2;adverb;;Details;
top;;;B2;adverb;;Details;
up;;INCREASE;B2;adverb;;Details;
wide;;APART;B2;adverb;;Details;
worst;;;B2;adverb;;Details;
prime minister;;;B2;noun;;Details;
union;;JOINING;B2;noun;;Details;
vote;;DECIDE;B2;noun;;Details;
prohibit;;;B2;verb;;Details;
regard;;CONSIDER;B2;verb;;Details;
win;;ARGUMENT;B2;verb;;Details;
Cheers!;;THANK YOU;B2;exclamation;communication;Details;
concerning;;;B2;preposition;;Details;
amongst;;;B2;preposition;;Details;
considering;;;B2;preposition;communication;Details;
do;;FOR EMPHASIS;B2;auxiliary verb;communication;Details;
against;;NOT AGREE;B2;preposition;communication;Details;
for;;SUPPORT;B2;preposition;communication;Details;
enough;;NEGATIVE COMMENT;B2;determiner;describing things;Details;
least;;;B2;determiner;describing things;Details;
at;;AMOUNT;B2;preposition;describing things;Details;
beneath;;UNDER;B2;preposition;describing things;Details;
beyond;;DISTANCE;B2;preposition;describing things;Details;
from;;POSITION;B2;preposition;describing things;Details;
following;;;B2;preposition;;Details;
every;;POSSIBLE;B2;determiner;;Details;
can;;TYPICAL;B2;modal verb;;Details;
must;;LIKELY;B2;modal verb;;Details;
according to;;METHOD;B2;preposition;;Details;
after;;BECAUSE OF;B2;preposition;;Details;
along;;PARTICULAR PLACE;B2;preposition;;Details;
by;;HOLDING;B2;preposition;;Details;
like;;TYPICAL OF;B2;preposition;;Details;
herself;;EMPHASIS;B2;pronoun;;Details;
himself;;EMPHASIS;B2;pronoun;;Details;
it;;SEEM;B2;pronoun;;Details;
most;;MORE;B2;pronoun;;Details;
myself;;EMPHASIS;B2;pronoun;;Details;
upon;;ON;B2;preposition;describing things;Details;
whom;;;B2;pronoun;;Details;
out of;;BECAUSE OF;B2;preposition;communication;Details;
towards;;IN RELATION TO;B2;preposition;communication;Details;
whatever;;NO DIFFERENCE;B2;pronoun;communication;Details;
some;;LARGE AMOUNT;B2;determiner;describing things;Details;
within;;LIMIT;B2;preposition;describing things;Details;
unlike;;DIFFERENT;B2;preposition;;Details;
one;;FUTURE TIME;B2;determiner;;Details;
such;;REFER TO PERSON/THING;B2;determiner;;Details;
the;;TIME;B2;determiner;;Details;
whichever;;ANY;B2;determiner;;Details;
ought to;;??????;B2;modal verb;;Details;
would;;OFTEN;B2;modal verb;;Details;
of;;JUDGMENT;B2;preposition;;Details;
onto;;CHANGING SUBJECT;B2;preposition;;Details;
owing to;;;B2;preposition;;Details;
past;;AFTER LIMIT;B2;preposition;;Details;
throughout;;WHOLE TIME;B2;preposition;;Details;
times;;;B2;preposition;;Details;
to;;RANGE;B2;preposition;;Details;
under;;IN A PARTICULAR STATE;B2;preposition;;Details;
with;;CAUSE;B2;preposition;;Details;
next;;THING FOLLOWING;B2;pronoun;;Details;
themselves;;EMPHASIS;B2;pronoun;;Details;
they;;PEOPLE;B2;pronoun;;Details;
which;;AFTER PREPOSITION;B2;pronoun;;Details;
whoever;;PERSON;B2;pronoun;;Details;
yourself;;EMPHASIS;B2;pronoun;;Details;
forgive me;;;B2;phrase;communication;Details;
kind of;;;B2;phrase;describing things;Details;
to date;;;B2;phrase;;Details;
a bit;;;B2;phrase;;Details;
not have a clue;;;B2;phrase;;Details;
be a piece of cake;;IDIOM;B2;phrase;;Details;
the hell;;;B2;phrase;;Details;
discourage sb from doing sth;;;B2;phrase;communication;Details;
be a bad/good influence (on sb);;;B2;phrase;people: personality;Details;
lay eggs;;;B2;phrase;animals;Details;
the headlines;;;B2;phrase;arts and media;Details;
capture sb/sth on camera/film, etc.;;;B2;phrase;arts and media;Details;
the media;;;B2;phrase;arts and media;Details;
be out of breath;;;B2;phrase;body and health;Details;
hold your breath;;;B2;phrase;body and health;Details;
do sb good;;;B2;phrase;body and health;Details;
give birth;;;B2;phrase;body and health;Details;
on the one hand ... on the other hand;;;B2;phrase;communication;Details;
to my mind;;;B2;phrase;communication;Details;
mother tongue;;;B2;phrase;communication;Details;
the basics;;;B2;phrase;communication;Details;
to a great/large, etc. extent;;;B2;phrase;communication;Details;
to some extent/to a certain extent;;;B2;phrase;communication;Details;
don't hesitate to do sth;;;B2;phrase;communication;Details;
would appreciate;;;B2;phrase;communication;Details;
I/We appreciate...;;;B2;phrase;communication;Details;
exchange looks, opinions, views, etc.;;;B2;phrase;communication;Details;
have a word with sb;;;B2;phrase;communication;Details;
justify yourself;;;B2;phrase;communication;Details;
make sense;;;B2;phrase;communication;Details;
not to mention;;;B2;phrase;communication;Details;
I guess so/not;;;B2;phrase;communication;Details;
find sb guilty/not guilty;;;B2;phrase;crime;Details;
set an example;;;B2;phrase;people: actions;Details;
keep your/an eye on sb/sth;;;B2;phrase;people: actions;Details;
make fun of sb/sth;;;B2;phrase;people: actions;Details;
avoid doing sth;;;B2;phrase;people: actions;Details;
fix sth onto/to/under, etc.;;;B2;phrase;people: actions;Details;
give a performance/speech, etc.;;;B2;phrase;people: actions;Details;
make the most of sth;;;B2;phrase;people: actions;Details;
lean (sth) back/forward/out, etc.;;;B2;phrase;people: actions;Details;
lean (sth) against/on sth;;;B2;phrase;people: actions;Details;
cut off sb/sth or cut sb/sth off;;STOP PROVIDING;B2;phrasal verb;people: actions;Details;
devote sth to sb/sth;;USE SPACE;B2;phrasal verb;people: actions;Details;
not believe your ears;;;B2;phrase;people: personality;Details;
at ease;;;B2;phrase;people: personality;Details;
take your breath away;;IDIOM;B2;phrase;people: personality;Details;
break the ice;;IDIOM;B2;phrase;people: personality;Details;
bored/frightened/scared, etc. to death;;;B2;phrase;people: personality;Details;
be in a mood;;;B2;phrase;people: personality;Details;
make a fool (out) of sb;;;B2;phrase;people: personality;Details;
make a fool of yourself;;;B2;phrase;people: personality;Details;
at sb's disposal;;;B2;phrase;;Details;
attract/get (sb's) attention;;;B2;phrase;;Details;
draw (sb's) attention to sth/sb;;;B2;phrase;;Details;
behind bars;;;B2;phrase;;Details;
on a daily/monthly/regular, etc. basis;;;B2;phrase;;Details;
a dose of sth;;;B2;phrase;;Details;
be in a dream;;;B2;phrase;;Details;
in sb's eyes;;;B2;phrase;;Details;
hand in hand;;;B2;phrase;;Details;
learn your lesson;;;B2;phrase;;Details;
bear/keep sb/sth in mind;;;B2;phrase;;Details;
cross your mind;;;B2;phrase;;Details;
have/keep an open mind;;;B2;phrase;;Details;
"(at) any minute; any minute now";;;B2;phrase;;Details;
can't keep/take your eyes off sb/sth;;IDIOM;B2;phrase;;Details;
have an eye for sth;;IDIOM;B2;phrase;;Details;
look sb in the eye/eyes;;IDIOM;B2;phrase;;Details;
take a deep breath;;;B2;phrase;;Details;
the East;;;B2;phrase;;Details;
be no good or be not any/much good;;;B2;phrase;;Details;
by/in contrast;;;B2;phrase;;Details;
be in doubt;;;B2;phrase;;Details;
without (a) doubt;;;B2;phrase;;Details;
it appears (that);;;B2;phrase;;Details;
be absorbed in sth;;;B2;phrase;;Details;
be exposed to sth;;;B2;phrase;;Details;
find yourself somewhere/doing sth;;;B2;phrase;;Details;
be found;;;B2;phrase;;Details;
have sb over/round/to stay, etc.;;;B2;phrase;;Details;
have nothing to do with sb/sth;;;B2;phrase;;Details;
have nothing to do with sb;;;B2;phrase;;Details;
be/get hooked on sth;;;B2;phrase;;Details;
make the/sb's bed;;;B2;phrase;;Details;
make the best of sth;;;B2;phrase;;Details;
make a (big) difference;;;B2;phrase;;Details;
to make matters worse;;;B2;phrase;;Details;
knock sb out;;DEFEAT IN COMPETITION;B2;phrasal verb;;Details;
kill time;;;B2;phrase;;Details;
